Age,AskPrice,Brand_std,Fuel_std,Owner_std,Transmission_std,Year,kmDriven,km_per_year
6,535000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2019,80000.0,12307.692307692309
10,745000.0,Mahindra,Diesel,First,Manual,2015,85000.0,8095.238095238095
1,1965000.0,Volkswagen,Petrol,First,Automatic,2024,1933.0,1288.6666666666667
12,225000.0,Hyundai,Petrol,Second,Manual,2013,65000.0,5200.0
9,1799999.0,Audi,Diesel,Second,Automatic,2016,63000.0,6631.578947368421
10,1695000.0,Mercedes-Benz,Diesel,Second,Automatic,2015,53000.0,5047.619047619048
3,1750000.0,Honda,Hybrid/Cng,First,Automatic,2022,9000.0,2571.4285714285716
7,1290000.0,Mahindra,Diesel,First,Manual,2018,43900.0,5853.333333333333
11,425000.0,Hyundai,Petrol,First,Automatic,2014,78000.0,6782.608695652174
8,1099000.0,Jeep,Diesel,First,Manual,2017,71000.0,8352.941176470587
7,330000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2018,76000.0,10133.333333333334
5,1021000.0,Mg,Petrol,Second,Automatic,2020,81600.0,14836.363636363636
7,2899999.0,Ford,Diesel,First,Automatic,2018,64999.0,8666.533333333333
18,240000.0,Mahindra,Diesel,Second,Manual,2007,175000.0,9459.45945945946
12,290000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2013,89000.0,7120.0
8,1689000.0,Audi,Diesel,First,Automatic,2017,65000.0,7647.058823529412
8,290000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2017,78200.0,9200.0
7,695000.0,Maruti Suzuki,Petrol,First,Automatic,2018,29500.0,3933.3333333333335
2,1270000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2023,20000.0,8000.0
18,170000.0,Honda,Petrol,Second,Manual,2007,85000.0,4594.594594594595
13,160000.0,Tata,Diesel,Second,Automatic,2012,100000.0,7407.407407407408
7,500000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2018,40000.0,5333.333333333333
6,625000.0,Tata,Hybrid/Cng,First,Automatic,2019,50000.0,7692.307692307692
9,455000.0,Ford,Hybrid/Cng,Second,Automatic,2016,44000.0,4631.578947368421
1,240000.0,Hyundai,Hybrid/Cng,First,Automatic,2024,10000.0,6666.666666666667
5,480000.0,Maruti Suzuki,Petrol,Second,Manual,2020,42000.0,7636.363636363636
12,320000.0,Toyota,Petrol,Second,Automatic,2013,65110.0,5208.8
11,280000.0,Hyundai,Petrol,Second,Manual,2014,60000.0,5217.391304347826
12,475000.0,Honda,Hybrid/Cng,Second,Automatic,2013,85000.0,6800.0
5,1000000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2020,40000.0,7272.727272727273
3,1630000.0,Maruti Suzuki,Petrol,First,Manual,2022,28850.0,8242.857142857143
6,795000.0,Hyundai,Diesel,Second,Manual,2019,82000.0,12615.384615384615
9,2150000.0,Audi,Diesel,First,Automatic,2016,45000.0,4736.8421052631575
5,4975000.0,Land Rover,Diesel,Second,Automatic,2020,53500.0,9727.272727272728
8,1125000.0,Mahindra,Diesel,First,Automatic,2017,45000.0,5294.117647058823
14,135000.0,Tata,Diesel,Second,Manual,2011,105000.0,7241.379310344828
8,1399000.0,Toyota,Hybrid/Cng,Second,Automatic,2017,80000.0,9411.764705882353
10,249000.0,Hyundai,Hybrid/Cng,First,Manual,2015,80000.0,7619.047619047619
11,410000.0,Hyundai,Diesel,Second,Manual,2014,90000.0,7826.086956521739
10,475000.0,Honda,Hybrid/Cng,Second,Manual,2015,109000.0,10380.952380952382
3,1545000.0,Hyundai,Diesel,First,Manual,2022,71000.0,20285.714285714286
9,350000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2016,43000.0,4526.315789473684
5,1035000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2020,96000.0,17454.545454545456
7,545000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2018,66000.0,8800.0
14,319000.0,Hyundai,Diesel,Second,Manual,2011,98500.0,6793.103448275862
16,148000.0,Ford,Hybrid/Cng,Second,Manual,2009,86861.0,5264.30303030303
6,460000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2019,116500.0,17923.076923076922
11,425000.0,Skoda,Petrol,Second,Automatic,2014,59779.0,5198.173913043478
4,1595000.0,Mg,Petrol,First,Automatic,2021,43000.0,9555.555555555555
4,1360000.0,Kia,Diesel,First,Automatic,2021,50000.0,11111.111111111111
11,1300000.0,Toyota,Diesel,First,Automatic,2014,89000.0,7739.130434782609
12,775000.0,Toyota,Diesel,First,Manual,2013,114918.0,9193.44
10,890000.0,Mahindra,Diesel,Second,Manual,2015,83455.0,7948.0952380952385
7,925000.0,Maruti Suzuki,Diesel,First,Manual,2018,110000.0,14666.666666666666
23,190000.0,Opel,Petrol,Second,Manual,2002,45000.0,1914.8936170212767
11,110000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2014,200000.0,17391.304347826088
19,90000.0,Maruti Suzuki,Petrol,Second,Manual,2006,130000.0,6666.666666666667
6,2200000.0,Audi,Diesel,Second,Automatic,2019,59000.0,9076.923076923076
8,340000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2017,100000.0,11764.70588235294
8,720000.0,Mahindra,Diesel,First,Manual,2017,129000.0,15176.470588235294
10,575000.0,Maruti Suzuki,Petrol,Second,Manual,2015,88000.0,8380.952380952382
6,490000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2019,52000.0,8000.0
7,1080000.0,Hyundai,Diesel,First,Manual,2018,91000.0,12133.333333333334
9,599000.0,Honda,Petrol,Second,Automatic,2016,62091.0,6535.894736842105
6,490000.0,Maruti Suzuki,Petrol,First,Automatic,2019,78000.0,12000.0
14,150000.0,Hyundai,Hybrid/Cng,First,Automatic,2011,135000.0,9310.344827586207
7,3450000.0,Ford,Diesel,First,Automatic,2018,62000.0,8266.666666666666
9,625001.0,Maruti Suzuki,Diesel,First,Manual,2016,84000.0,8842.105263157895
6,750000.0,Hyundai,Diesel,First,Manual,2019,128122.0,19711.076923076922
9,490000.0,Nissan,Petrol,Second,Automatic,2016,54000.0,5684.210526315789
11,260000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2014,84920.0,7384.347826086957
4,1550000.0,Kia,Petrol,First,Automatic,2021,40000.0,8888.888888888889
15,190000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2010,75000.0,4838.709677419355
12,245000.0,Maruti Suzuki,Diesel,Second,Manual,2013,65110.0,5208.8
11,1650000.0,Audi,Diesel,Second,Automatic,2014,110000.0,9565.217391304348
8,390000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2017,80000.0,9411.764705882353
8,1131000.0,Mahindra,Diesel,First,Automatic,2017,94054.0,11065.176470588236
14,230000.0,Hyundai,Petrol,Second,Manual,2011,100000.0,6896.551724137931
11,300000.0,Volkswagen,Petrol,Second,Manual,2014,82000.0,7130.434782608696
6,530000.0,Honda,Hybrid/Cng,Second,Manual,2019,61000.0,9384.615384615385
5,1645000.0,Kia,Diesel,First,Automatic,2020,44197.0,8035.818181818182
11,278000.0,Honda,Hybrid/Cng,Second,Manual,2014,84999.0,7391.217391304348
2,675000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2023,39000.0,15600.0
13,321999.0,Honda,Hybrid/Cng,Second,Automatic,2012,60000.0,4444.444444444444
16,165000.0,Hyundai,Hybrid/Cng,First,Manual,2009,80000.0,4848.484848484848
5,700000.0,Mahindra,Diesel,First,Manual,2020,53000.0,9636.363636363636
7,945000.0,Mahindra,Diesel,First,Manual,2018,61000.0,8133.333333333333
6,4599999.0,Mini,Petrol,Second,Automatic,2019,17000.0,2615.3846153846152
5,430000.0,Maruti Suzuki,Petrol,First,Manual,2020,54000.0,9818.181818181818
17,130000.0,Tata,Petrol,First,Manual,2008,24000.0,1371.4285714285713
9,400000.0,Honda,Petrol,Second,Automatic,2016,62000.0,6526.315789473684
15,175000.0,Ford,Diesel,Second,Manual,2010,93000.0,6000.0
7,476000.0,Hyundai,Hybrid/Cng,First,Manual,2018,51000.0,6800.0
6,595000.0,Maruti Suzuki,Petrol,First,Automatic,2019,57000.0,8769.23076923077
6,515000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2019,75000.0,11538.461538461539
7,2995000.0,Mercedes-Benz,Diesel,First,Automatic,2018,75000.0,10000.0
4,550000.0,Hyundai,Hybrid/Cng,First,Manual,2021,48000.0,10666.666666666666
3,1790000.0,Mahindra,Diesel,First,Automatic,2022,26000.0,7428.571428571428
9,399000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2016,65000.0,6842.105263157895
7,675000.0,Maruti Suzuki,Diesel,First,Manual,2018,32000.0,4266.666666666667
4,1721000.0,Mg,Petrol,First,Automatic,2021,9000.0,2000.0
24,399000.0,Mercedes-Benz,Petrol,Second,Automatic,2001,95000.0,3877.5510204081634
14,210000.0,Hyundai,Petrol,First,Manual,2011,67000.0,4620.689655172414
15,540000.0,Toyota,Diesel,Second,Manual,2010,187000.0,12064.516129032258
10,2350000.0,Audi,Diesel,First,Automatic,2015,59000.0,5619.047619047619
9,240000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2016,100000.0,10526.315789473685
11,499000.0,Maruti Suzuki,Diesel,Second,Manual,2014,71500.0,6217.391304347826
6,395000.0,Ford,Diesel,First,Manual,2019,51000.0,7846.153846153846
8,445000.0,Tata,Hybrid/Cng,First,Manual,2017,48000.0,5647.058823529412
7,575000.0,Honda,Hybrid/Cng,First,Automatic,2018,85000.0,11333.333333333334
8,375000.0,Renault,Petrol,Second,Automatic,2017,30000.0,3529.4117647058824
2,2225000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2023,14000.0,5600.0
1,1324999.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2024,11000.0,7333.333333333333
10,1090000.0,Audi,Diesel,First,Automatic,2015,93000.0,8857.142857142857
6,533000.0,Hyundai,Petrol,Second,Automatic,2019,59284.0,9120.615384615385
8,350000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2017,55000.0,6470.588235294118
8,1675000.0,Skoda,Petrol,First,Automatic,2017,85000.0,10000.0
15,255000.0,Hyundai,Hybrid/Cng,Second,Automatic,2010,62000.0,4000.0
4,1590000.0,Hyundai,Diesel,Second,Manual,2021,56000.0,12444.444444444445
7,325000.0,Renault,Petrol,Second,Automatic,2018,70000.0,9333.333333333334
9,625000.0,Honda,Petrol,Second,Automatic,2016,36000.0,3789.4736842105262
10,575000.0,Honda,Hybrid/Cng,Second,Automatic,2015,68000.0,6476.190476190476
3,760000.0,Hyundai,Petrol,First,Manual,2022,45000.0,12857.142857142857
12,1375000.0,Audi,Diesel,First,Automatic,2013,175000.0,14000.0
8,330000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2017,115000.0,13529.411764705883
3,1350000.0,Skoda,Petrol,First,Manual,2022,48000.0,13714.285714285714
3,725000.0,Hyundai,Petrol,First,Manual,2022,45000.0,12857.142857142857
11,945000.0,Toyota,Diesel,First,Manual,2014,190000.0,16521.739130434784
3,2095000.0,Toyota,Hybrid/Cng,First,Automatic,2022,28000.0,8000.0
11,285000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2014,79000.0,6869.565217391304
6,1899000.0,Toyota,Petrol,First,Automatic,2019,27000.0,4153.846153846154
3,1780000.0,Tata,Diesel,First,Automatic,2022,14000.0,4000.0
3,675000.0,Maruti Suzuki,Petrol,First,Automatic,2022,39000.0,11142.857142857143
15,235000.0,Toyota,Hybrid/Cng,Second,Manual,2010,85000.0,5483.870967741936
15,175000.0,Maruti Suzuki,Petrol,Second,Manual,2010,85000.0,5483.870967741936
10,250000.0,Tata,Diesel,Second,Manual,2015,140000.0,13333.333333333334
13,229000.0,Renault,Hybrid/Cng,Second,Manual,2012,50000.0,3703.703703703704
4,575000.0,Hyundai,Hybrid/Cng,First,Manual,2021,88000.0,19555.555555555555
8,1799999.0,Bmw,Diesel,Second,Automatic,2017,57000.0,6705.882352941177
5,625000.0,Tata,Diesel,First,Manual,2020,85000.0,15454.545454545454
15,270000.0,Honda,Hybrid/Cng,Second,Automatic,2010,90000.0,5806.451612903225
11,975000.0,Toyota,Diesel,Second,Manual,2014,96760.0,8413.91304347826
12,190000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2013,64000.0,5120.0
8,400000.0,Tata,Petrol,Second,Automatic,2017,52000.0,6117.64705882353
7,1650000.0,Toyota,Diesel,First,Automatic,2018,151000.0,20133.333333333332
7,685000.0,Maruti Suzuki,Petrol,First,Manual,2018,68364.0,9115.2
4,515000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,75000.0,16666.666666666668
3,1175000.0,Kia,Diesel,First,Manual,2022,27000.0,7714.285714285715
7,351000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2018,80000.0,10666.666666666666
4,975000.0,Hyundai,Diesel,First,Manual,2021,32000.0,7111.111111111111
16,125000.0,Hyundai,Hybrid/Cng,Second,Manual,2009,86000.0,5212.121212121212
10,125000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2015,62000.0,5904.761904761905
11,445000.0,Hyundai,Hybrid/Cng,Second,Automatic,2014,72000.0,6260.869565217391
9,4999000.0,Maruti Suzuki,Petrol,Second,Automatic,2016,31000.0,3263.157894736842
12,450000.0,Ford,Diesel,Second,Manual,2013,119000.0,9520.0
13,985000.0,Toyota,Diesel,Second,Manual,2012,168554.0,12485.481481481482
16,245000.0,Maruti Suzuki,Diesel,Second,Manual,2009,98000.0,5939.393939393939
9,1585000.0,Mercedes-Benz,Petrol,Second,Automatic,2016,50000.0,5263.1578947368425
16,120000.0,Maruti Suzuki,Diesel,Second,Automatic,2009,97000.0,5878.787878787879
9,467000.0,Maruti Suzuki,Petrol,First,Manual,2016,60837.0,6403.894736842105
11,290000.0,Maruti Suzuki,Petrol,First,Automatic,2014,60000.0,5217.391304347826
8,775000.0,Honda,Diesel,First,Manual,2017,41000.0,4823.529411764706
11,140000.0,Tata,Hybrid/Cng,First,Manual,2014,74000.0,6434.782608695652
7,695000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2018,76000.0,10133.333333333334
12,700000.0,Toyota,Diesel,First,Manual,2013,130000.0,10400.0
15,210000.0,Maruti Suzuki,Petrol,Second,Manual,2010,123000.0,7935.4838709677415
5,1099000.0,Hyundai,Petrol,First,Automatic,2020,49500.0,9000.0
4,475000.0,Renault,Petrol,Second,Automatic,2021,58000.0,12888.888888888889
10,160000.0,Hyundai,Petrol,First,Manual,2015,3586.0,341.5238095238095
6,850000.0,Mahindra,Diesel,First,Automatic,2019,40000.0,6153.846153846154
9,1650000.0,Ford,Diesel,Second,Automatic,2016,99000.0,10421.052631578947
14,199000.0,Nissan,Petrol,First,Manual,2011,52000.0,3586.206896551724
7,3485000.0,Toyota,Diesel,Second,Automatic,2018,90000.0,12000.0
4,485000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,28000.0,6222.222222222223
4,3583000.0,Ford,Diesel,First,Automatic,2021,45000.0,10000.0
15,290000.0,Fiat,Diesel,Second,Manual,2010,112000.0,7225.806451612903
14,255000.0,Hyundai,Hybrid/Cng,Second,Manual,2011,64000.0,4413.793103448276
7,1850000.0,Volkswagen,Diesel,First,Automatic,2018,74656.0,9954.133333333333
9,985000.0,Hyundai,Diesel,Second,Manual,2016,75000.0,7894.736842105263
9,565000.0,Maruti Suzuki,Diesel,Second,Manual,2016,61000.0,6421.0526315789475
8,260000.0,Maruti Suzuki,Petrol,Second,Manual,2017,72000.0,8470.588235294117
11,420000.0,Maruti Suzuki,Petrol,Second,Manual,2014,120000.0,10434.782608695652
5,550000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2020,73500.0,13363.636363636364
10,450000.0,Toyota,Diesel,Second,Manual,2015,203000.0,19333.333333333332
3,400000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2022,140000.0,40000.0
16,145000.0,Toyota,Hybrid/Cng,Second,Manual,2009,84000.0,5090.909090909091
3,955000.0,Hyundai,Petrol,Second,Manual,2022,39000.0,11142.857142857143
9,825000.0,Hyundai,Diesel,Second,Manual,2016,78000.0,8210.526315789473
4,950000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2021,64000.0,14222.222222222223
7,899999.0,Hyundai,Petrol,Second,Automatic,2018,48000.0,6400.0
5,525000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2020,40000.0,7272.727272727273
9,1735000.0,Audi,Petrol,Second,Automatic,2016,63000.0,6631.578947368421
2,730000.0,Hyundai,Hybrid/Cng,First,Manual,2023,40000.0,16000.0
16,290000.0,Honda,Hybrid/Cng,Second,Automatic,2009,73000.0,4424.242424242424
11,1350000.0,Toyota,Diesel,Second,Manual,2014,50999.0,4434.695652173913
8,665000.0,Maruti Suzuki,Petrol,First,Manual,2017,66500.0,7823.529411764706
7,870000.0,Hyundai,Diesel,First,Manual,2018,63000.0,8400.0
3,6250000.0,Bmw,Diesel,First,Automatic,2022,17000.0,4857.142857142857
5,595000.0,Maruti Suzuki,Petrol,First,Automatic,2020,17500.0,3181.818181818182
16,159000.0,Hyundai,Hybrid/Cng,Second,Manual,2009,102000.0,6181.818181818182
9,3800000.0,Mercedes-Benz,Diesel,First,Automatic,2016,53000.0,5578.9473684210525
9,590000.0,Hyundai,Petrol,Second,Manual,2016,37200.0,3915.7894736842104
13,100000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2012,85000.0,6296.2962962962965
14,175000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2011,68538.0,4726.758620689655
4,1051000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,110000.0,24444.444444444445
4,625000.0,Hyundai,Petrol,First,Automatic,2021,40000.0,8888.888888888889
3,1050000.0,Kia,Diesel,First,Manual,2022,69726.0,19921.714285714286
5,490000.0,Maruti Suzuki,Petrol,First,Automatic,2020,52000.0,9454.545454545454
3,3100000.0,Kia,Diesel,First,Automatic,2022,39000.0,11142.857142857143
6,925000.0,Maruti Suzuki,Petrol,First,Automatic,2019,71000.0,10923.076923076924
15,145000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2010,74000.0,4774.193548387097
4,485000.0,Maruti Suzuki,Petrol,First,Manual,2021,113707.0,25268.222222222223
9,290000.0,Maruti Suzuki,Diesel,First,Manual,2016,66000.0,6947.368421052632
15,199000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2010,58888.0,3799.2258064516127
7,1250001.0,Hyundai,Diesel,First,Automatic,2018,50480.0,6730.666666666667
13,299000.0,Maruti Suzuki,Diesel,First,Manual,2012,77000.0,5703.7037037037035
10,1450000.0,Audi,Petrol,Second,Automatic,2015,76000.0,7238.0952380952385
10,420000.0,Renault,Diesel,First,Manual,2015,138624.0,13202.285714285714
11,550000.0,Hyundai,Petrol,Second,Manual,2014,43000.0,3739.1304347826085
10,299000.0,Honda,Hybrid/Cng,Second,Manual,2015,82000.0,7809.523809523809
14,235000.0,Mahindra,Diesel,Second,Manual,2011,220000.0,15172.413793103447
3,560000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,16000.0,4571.428571428572
13,365000.0,Mahindra,Diesel,Second,Manual,2012,73000.0,5407.407407407408
3,1550000.0,Toyota,Hybrid/Cng,First,Automatic,2022,38000.0,10857.142857142857
2,905000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2023,27164.0,10865.6
14,199500.0,Honda,Hybrid/Cng,Second,Automatic,2011,174988.0,12068.137931034482
12,400000.0,Ford,Diesel,Second,Manual,2013,65000.0,5200.0
12,529000.0,Hyundai,Diesel,Second,Manual,2013,90000.0,7200.0
13,285000.0,Tata,Diesel,Second,Manual,2012,79800.0,5911.111111111111
8,999000.0,Tata,Diesel,First,Automatic,2017,99000.0,11647.058823529413
9,689000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2016,74000.0,7789.473684210527
14,1250000.0,Jaguar,Diesel,First,Automatic,2011,98000.0,6758.620689655172
9,765000.0,Maruti Suzuki,Diesel,First,Manual,2016,128000.0,13473.684210526315
10,777777.0,Toyota,Hybrid/Cng,Second,Automatic,2015,68000.0,6476.190476190476
12,160000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2013,72000.0,5760.0
7,4400000.0,Bmw,Diesel,First,Automatic,2018,55000.0,7333.333333333333
20,130000.0,Maruti Suzuki,Petrol,Second,Manual,2005,91000.0,4439.024390243902
8,1990000.0,Ford,Diesel,First,Automatic,2017,200000.0,23529.41176470588
11,750000.0,Honda,Petrol,First,Automatic,2014,65000.0,5652.173913043478
10,330000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2015,52000.0,4952.380952380952
9,399999.0,Maruti Suzuki,Petrol,Second,Automatic,2016,34000.0,3578.9473684210525
13,85000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2012,90000.0,6666.666666666667
6,3400000.0,Bmw,Petrol,First,Automatic,2019,85000.0,13076.923076923076
6,640000.0,Skoda,Petrol,First,Manual,2019,77873.0,11980.461538461539
3,1600000.0,Mahindra,Diesel,First,Automatic,2022,98000.0,28000.0
9,1650000.0,Toyota,Hybrid/Cng,First,Automatic,2016,65000.0,6842.105263157895
6,660000.0,Hyundai,Hybrid/Cng,First,Manual,2019,48000.0,7384.615384615385
9,345000.0,Ford,Petrol,Second,Manual,2016,45000.0,4736.8421052631575
6,455000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2019,88000.0,13538.461538461539
10,525000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2015,81000.0,7714.285714285715
9,490000.0,Honda,Petrol,Second,Automatic,2016,66000.0,6947.368421052632
11,375000.0,Maruti Suzuki,Diesel,First,Manual,2014,145999.0,12695.565217391304
7,1500000.0,Toyota,Diesel,First,Manual,2018,188000.0,25066.666666666668
7,500000.0,Maruti Suzuki,Diesel,Second,Manual,2018,210000.0,28000.0
14,250000.0,Ford,Diesel,Second,Manual,2011,175000.0,12068.965517241379
9,625000.0,Maruti Suzuki,Petrol,Second,Manual,2016,62982.0,6629.684210526316
4,575000.0,Hyundai,Petrol,Second,Manual,2021,19500.0,4333.333333333333
5,495000.0,Hyundai,Petrol,First,Manual,2020,47523.0,8640.545454545454
7,600000.0,Maruti Suzuki,Petrol,First,Manual,2018,130000.0,17333.333333333332
15,125000.0,Tata,Diesel,Second,Manual,2010,164000.0,10580.645161290322
10,390000.0,Maruti Suzuki,Petrol,Second,Manual,2015,74000.0,7047.619047619048
3,590000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,63000.0,18000.0
3,7000000.0,Jeep,Petrol,First,Automatic,2022,15000.0,4285.714285714285
6,2230000.0,Toyota,Diesel,First,Automatic,2019,55000.0,8461.538461538461
8,475000.0,Hyundai,Hybrid/Cng,First,Automatic,2017,82000.0,9647.058823529413
9,499000.0,Honda,Petrol,First,Manual,2016,52000.0,5473.684210526316
8,350000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2017,52000.0,6117.64705882353
3,600000.0,Maruti Suzuki,Petrol,First,Automatic,2022,22000.0,6285.714285714285
2,6000000.0,Volvo,Petrol,First,Automatic,2023,9700.0,3880.0
9,280000.0,Hyundai,Petrol,Second,Automatic,2016,55000.0,5789.473684210527
8,4850000.0,Bmw,Diesel,Second,Automatic,2017,58900.0,6929.411764705882
3,1190000.0,Kia,Diesel,Second,Manual,2022,48000.0,13714.285714285714
3,1595000.0,Mahindra,Diesel,First,Manual,2022,69120.0,19748.571428571428
6,1000000.0,Hyundai,Petrol,Second,Automatic,2019,29000.0,4461.538461538462
3,400000.0,Renault,Petrol,First,Manual,2022,17000.0,4857.142857142857
13,390000.0,Volkswagen,Diesel,Second,Manual,2012,68000.0,5037.037037037037
3,4700000.0,Mercedes-Benz,Diesel,First,Automatic,2022,25700.0,7342.857142857143
6,575000.0,Tata,Diesel,First,Manual,2019,70000.0,10769.23076923077
15,240000.0,Maruti Suzuki,Petrol,Second,Manual,2010,75000.0,4838.709677419355
6,525000.0,Hyundai,Petrol,First,Automatic,2019,54252.0,8346.461538461539
